pg_id:ID(Book),title,language
31006,"The Author's Printing and Publishing Assistant Comprising Explanations of the Process of Printing; Preparation and Calculation of Manuscripts; Choice of Paper, Type, Binding, Illustrations, Publishing, Advertising, &c.; with an Exemplification and Description of the Typographical Marks Used in the Correction of the Press",en
31007,The Girls and I: A Veracious History,en
31008,Frigid Fracas,en
31009,If at First You Don't...,en
3101,Washington Irving,en
31010,"Species Plantarum, Sections XI-XIII",la
31011,The Tadpoles of Bufo cognatus Say,en
31012,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 17",en
31013,La hermana San Sulpicio,es
31014,Den Underbara Spegeln,sv
31015,"The Poetical Works of Elizabeth Barrett Browning, Volume 4",en
31017,"Ivory, Apes and Peacocks",en
31018,A Farmer's Wife: The Story of Ruth,en
31019,Four Ghost Stories,en
3102,Their Pilgrimage,en
31020,A New Subspecies of Pocket Mouse from Kansas,en
31021,The Bandbox,en
31022,"Reproduction, par les procédés héliographiques Motteroz, du Carnet de Robespierre trouvé sur lui au moment de son arrestation",fr
31023,The First Airplane Diesel Engine: Packard Model DR-980 of 1928,en
31024,Mine Pumping in Agricola's Time and Later,en
31025,"A New Species of Pocket Gopher (Genus Pappogeomys) From Jalisco, México",en
31026,The Life of Napoleon Bonaparte. Vol. 2 (of 4),en
31027,"Walt Whitman, Yesterday & Today",en
31028,"Punch, or the London Charivari, Vol. 158, May 26, 1920",en
31029,"""I'll Leave It To You"": A Light Comedy In Three Acts",en
3103,A Little Journey in the World,en
31030,"Japan De Aarde en haar Volken, 1867",nl
31031,"Guy Fawkes; Or, A Complete History Of The Gunpowder Treason, A.D. 1605",en
31032,Le chemin qui descend,fr
31033,James VI and the Gowrie Mystery,en
31034,By-ways in Book-land: Short Essays on Literary Subjects,en
31035,"Mammals of Mesa Verde National Park, Colorado",en
31036,"The Lovers Assistant; Or, New Art of Love",en
31037,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 19",en
31038,The Real Hard Sell,en
31039,"Punch, or the London Charivari, Volume 98, May 24, 1890",en
3104,The Golden House,en
31040,"The Pigmy Woodrat, Neotoma goldmani, Its Distribution and Systematic Position",en
31041,The Day of Sir Wilfrid Laurier: A Chronicle of Our Own Time,en
31042,A travers Paris,fr
31043,Letters from China and Japan,en
31044,"The Turn of the Road A Play in Two Scenes and an Epilogue",en
31045,Frondes Agrestes: Readings in 'Modern Painters',en
31046,A New Pocket Mouse (Genus Perognathus) from Kansas,en
31047,Tjensteqvinnans son: En själs utvecklingshistoria,sv
31048,"A Battery at Close Quarters A Paper Read before the Ohio Commandery of the Loyal Legion, October 6, 1909",en
31049,"Bugle Blasts Read before the Ohio Commandery of the Military Order of the Loyal Legion of the United States",en
3105,That Fortune,en
31050,A New Order of Fishlike Amphibia From the Pennsylvanian of Kansas,en
31051,"The Atlantic Monthly, Volume 15, No. 92, June, 1865 A Magazine of Literature, Art, and Politics",en
31052,Siska van Roosemael,nl
31053,"The History of the Devil, As Well Ancient as Modern: In Two Parts",en
31054,La clique dorée,fr
31055,Twenty-Five Years in the Black Belt,en
31056,The Grandee,en
31057,The Wishing Moon,en
31058,Reihensteinin perillinen: Alkuperäinen saksalainen novelli,fi
3106,As We Were Saying,en
31060,"De slavernij in Suriname, of dezelfde gruwelen der slavernij, die in de 'Negerhut' geschetst zijn, bestaan ook in onze West-Indische Koloniën",nl
31061,A History of Mathematics,en
31062,The Cartels Jungle,en
31063,Two New Moles (Genus Scalopus) from Mexico and Texas,en
31064,"Stories by American Authors, Volume 2",en
31065,"Try Again; Or, the Trials and Triumphs of Harry West. A Story for Young Folks",en
31066,"El legado del ignorantismo Conferencia dada el 23 de abril de 1920 ante la Asamblea de Maestros en Baguio",es
31067,In the School-Room: Chapters in the Philosophy of Education,en
31068,Andrew Jackson,en
31069,Jean,fr
3107,As We Go,en
31070,"Philosophie de la Liberté (Tome I) Cours de philosophie morale",fr
31071,"Punch, or the London Charivari, Volume 158, June 2, 1920",en
31072,"A Letter Book Selected with an Introduction on the History and Art of Letter-Writing",en
31073,How Department Stores Are Carried On,en
31074,Ludwig Tieck's Schriften. Achter Band,de
31075,"In The Ranks: From the Wilderness to Appomattox Court House The War, as Seen and Experienced by a Private Soldier in the Army of the Potomac",en
31076,Elliptic Functions: An Elementary Text-Book for Students of Mathematics,en
31077,Raggio di Dio: Romanzo,it
31078,"Curiosities of Literature, Vol. 3",en
31079,Agide,it
3108,Nine Short Essays,en
31080,Sofonisba,it
31082,"The Mermaid of Druid Lake, and Other Stories",en
31083,The Recipe for Diamonds,en
31084,Neotropical Bats from Western México,en
31085,"The Galaxy, Volume 23, No. 2, February, 1877",en
31086,"""And they thought we wouldn't fight""",en
31087,A Rebel War Clerk's Diary at the Confederate States Capital,en
31088,Taxonomy and Distribution of Some American Shrews,en
31089,"The Subspecies of the Mexican Red-Bellied Squirrel, Sciurus aureogaster",en
3109,Fashions in Literature,en
31090,"Inspiration and Interpretation Seven Sermons Preached Before the University of Oxford",en
31091,Cedar Creek: From the Shanty to the Settlement. A Tale of Canadian Life,en
31092,"Hero Stories from American History For Elementary Schools",en
31093,"Memória sobre a plantação dos algodões e sua exportação sobre a decadencia da lavoura de mandiocas, no termo da villa de Camamú, Comarca dos Ilhéos, Governo da Bahia",pt
31094,Bear Trap,en
31095,"Stories by American Authors, Volume 3",en
31096,The Lily and the Cross: A Tale of Acadia,en
31097,Froebel's Gifts,en
31098,"The North American Slime-Moulds A Descriptive List of All Species of Myxomycetes Hitherto Reported from the Continent of North America, with Notes on Some Extra-Limital Species",en
31099,'Jena' or 'Sedan'?,en
311,Bunner Sisters,en
3110,The American Newspaper,en
31100,"The Complete Project Gutenberg Works of Jane Austen A Linked Index of all PG Editions of Jane Austen",en
31101,Spenser,en
31103,A Christmas Greeting: A Series of Stories,en
31104,"The Place of Anarchism in Socialistic Evolution An Address Delivered in Paris",en
31105,"The Elements of Agriculture A Book for Young Farmers, with Questions Prepared for the Use of Schools",en
31106,Brooke's Daughter: A Novel,en
31107,Jeugdherinneringen,nl
31108,Violence and the Labor Movement,en
31109,Taxonomic Notes on Mexican Bats of the Genus Rhogeëssa,en
3111,Certain Diversities of American Life,en
31110,My Impressions of America,en
31111,"Across Asia on a Bicycle The Journey of Two American Students from Constantinople to Peking",en
31112,The Scarlet Stigma: A Drama in Four Acts,en
31113,"Company 'A', corps of engineers, U.S.A., 1846-'48, in the Mexican war",en
31114,"Wunderbare Reise des kleinen Nils Holgersson mit den Wildgänsen Ein Kinderbuch",de
31115,An Account of Our Arresting Experiences,en
31116,Where I Wasn't Going,en
31117,"Le chanteur parisien Recueil des chansons de L.A. Pitou",fr
31118,"The Long Day: The Story of a New York Working Girl, as Told by Herself",en
31119,"Punch, or the London Charivari, Vol. 158, June 9, 1920",en
3112,"The Pilgrim, and the American of Today—(1892)",en
31120,Hoe men schilder wordt,nl
31121,A Calendar of Scottish Saints,en
31122,"The Mystery of Witch-Face Mountain, and Other Stories",en
31123,The Observers,en
31124,A Diary Without Dates,en
31125,"The Life and Work of Susan B. Anthony (Volume 2 of 2) Including Public Addresses, Her Own Letters and Many From Her Contemporaries During Fifty Years",en
31126,Een Midzomernachtdroom,nl
31127,Rembrandt's Amsterdam,en
31128,"Facing Death; Or, The Hero of the Vaughan Pit: A Tale of the Coal Mines",en
31129,Der Löwe von Flandern: ein historische Roman aus Alt-Belgien,de
3113,Some Causes of the Prevailing Discontent,en
31130,Boys' Book of Frontier Fighters,en
31131,Boys' Book of Indian Warriors and Heroic Indian Women,en
31132,Hazlitt on English Literature: An Introduction to the Appreciation of Literature,en
31133,Home Life of Great Authors,en
31134,"Stories by American Authors, Volume 7",en
31135,"The Adventures of the Eleven Cuff-Buttons Being one of the exciting episodes in the career of the famous detective Hemlock Holmes, as recorded by his friend Dr. Watson",en
31136,Distribution of Some Nebraskan Mammals,en
31137,La Robe brodée d'argent,fr
31138,The So-called Human Race,en
31139,The Plow-Woman,en
3114,The Education of the Negro,en
31140,"Young Auctioneers; Or, The Polishing of a Rolling Stone",en
31141,"Four New Pocket Gophers of the Genus Cratogeomys from Jalisco, Mexico",en
31142,"On the Nature of Thought Or, The act of thinking and its connexion with a perspicuous sentence",en
31143,Talkers: With Illustrations,en
31144,Suomen kansan Arwoituksia: ynnä 189 Wiron arwoituksen kanssa,fi
31145,Liljecronas Heimat,de
31146,"Stories by American Authors, Volume 8",en
31147,A New Bat (Myotis) From Mexico,en
31148,A New Subspecies of Wood Rat (Neotoma mexicana) from Colorado,en
31149,"A New Piñon Mouse (Peromyscus truei) from Durango, Mexico",en
3115,The Indeterminate Sentence: What Shall Be Done with the Criminal Class?,en
31150,Gottfried Keller,de
31151,The English Novel in the Time of Shakespeare,en
31152,"Pleistocene Pocket Gophers From San Josecito Cave, Nuevo Leon, Mexico",en
31153,Telempathy,en
31154,Le Blé qui lève,fr
31155,"The Academy Keeper Or Variety of useful Directions Concerning the Management of an Academy, The Terms, Diet, Lodging, Recreation, Discipline, and Instruction of Young Gentlemen. With the Proper Methods of addressing Parents and Guardians of all Ranks and Conditions",en
31156,"Encyclopaedia Britannica, 11th Edition, ""Châtelet"" to ""Chicago"" Volume 6, Slice 1",en
31157,"Hymns from the Greek Office Books Together with Centos and Suggestions",en
31158,Campaigning in Cuba,en
31159,"Essentials of Economic Theory As Applied to Modern Problems of Industry and Public Policy",en
3116,Literary Copyright,en
31160,Free Joe and Other Georgian Sketches,en
31161,German Problems and Personalities,en
31162,"The International Monthly, Volume 5, No. 3, March, 1852",en
31163,Are We Ruined by the Germans?,en
31164,"Der violette Tod, und andere Novellen",de
31165,The Church Handy Dictionary,en
31166,"A India Portugueza Conferencia feita em 16 de março de 1908",pt
31167,"The Old Willow Tree, and Other Stories",en
31168,"Astounding Stories, July, 1931",en
31169,"The American Missionary — Volume 39, No. 08, August, 1885",en
3117,The Relation of Literature to Life,en
31170,Acht Briefe an eine Freundin über Clavier-Unterricht,de
31171,1931: A Glance at the Twentieth Century,en
31173,Anxious Audrey,en
31174,The Planet with No Nightmare,en
31175,A New Species of Frog (Genus Tomodactylus) from Western México,en
31176,"Les Histoires merveilleuses, ou les Petits Peureux corrigés",fr
31178,Thoughts on African Colonization,en
31179,"Fulton's ""Steam Battery"": Blockship and Catamaran",en
3118,Equality,en
31180,Ellen Middleton—A Tale,en
31181,Mascara-Viscera,en
31182,De bruidstijd van Annie de Boogh,nl
31183,"Rembrandt, With a Complete List of His Etchings",en
31184,Poems,en
31185,Chapters in the History of the Insane in the British Isles,en
31186,What Shall We Do Now?: Five Hundred Games and Pastimes,en
31187,"Harper's New Monthly Magazine, Volume 1, No. 2, July, 1850.",en
31188,"""Laramie;"" Or, The Queen of Bedlam. A Story of the Sioux War of 1876",en
31189,The Monster and Other Stories,en
3119,What Is Your Culture to Me?,en
31190,"Tratado das Cores Que consta de tres partes: analytica, synthetica, hermeneutica",pt
31191,"A Letter to the Hon. Samuel A. Eliot, Representative in Congress From the City of Boston, In Reply to His Apology For Voting For the Fugitive Slave Bill.",en
31192,"From the Rapidan to Richmond and the Spottsylvania Campaign A Sketch in Personal Narration of the Scenes a Soldier Saw",en
31193,Manifesto of the Communist Party,en
31194,"Stories by American Authors, Volume 9",en
31195,"English Caricaturists and Graphic Humourists of the Nineteenth Century. How they Illustrated and Interpreted their Times.",en
31196,"Time and Tide by Weare and Tyne Twenty-five Letters to a Working Man of Sunderland on the Laws of Work",en
31197,Os jesuitas e o ensino,pt
31198,Legenden en Romances van Spanje,nl
31199,Die Letzten,de
312,Young Adventure: A Book of Poems,en
3120,Modern Fiction,en
31200,The Wide Awake Girls in Winsted,en
31201,The Brown Fairy Book,en
31202,The Strange Cases of Dr. Stanchon,en
31203,"Medica Sacra Or, A Commentary on the Most Remarkable Diseases Mentioned in the Holy Scriptures",en
31204,Peterchens Mondfahrt: Ein Märchenspiel,de
31205,The Philosophy of Spinoza,en
31206,"Burgoyne's Invasion of 1777 With an outline sketch of the American Invasion of Canada, 1775-76.",en
31207,Where the World is Quiet,en
31208,Collectivum,en
3121,"Thoughts Suggested by Mr. Froude's ""Progress""",en
31210,"The Redskins; or, Indian and Injin, Volume 1. Being the Conclusion of the Littlepage Manuscripts",en
31211,Cavalry of the Clouds,en
31212,The Advocate: A Novel,en
31213,"Schlupps, der Handwerksbursch; Mären und Schnurren",de
31214,"Broad-Sword and Single-Stick With Chapters on Quarter-Staff, Bayonet, Cudgel, Shillalah, Walking-Stick, Umbrella and Other Weapons of Self-Defence",en
31215,A World Apart,en
31216,"Briefe Schillers und Goethes an A. W. Schlegel Aus den Jahren 1795 bis 1801, und 1797 bis 1824, nebst einem Briefe Schlegels an Schiller",de
31217,Household Papers and Stories,en
31218,Flöten und Dolche: Novellen,de
31219,"Slave Narratives: a Folk History of Slavery in the United States From Interviews with Former Slaves, North Carolina Narratives, Part 2",en
3122,England,en
31220,A New Subspecies of Bat (Myotis velifer) from Southeastern California and Arizona,en
31221,The Genera of Phyllomedusine Frogs (Anura: Hylidae),en
31222,The Homicidal Diary,en
31223,Infinite Intruder,en
31224,"Geographic Distribution of the Pocket Mouse, Perognathus fasciatus",en
31225,The Life and Times of Ulric Zwingli,en
31226,Rulers of India: Albuquerque,en
31227,"Stories by American Authors, Volume 10",en
31229,Pot-Boilers,en
3123,The Novel and the Common School,en
31230,Allopathy and Homoeopathy Before the Judgment of Common Sense!,en
31231,Under Padlock and Seal,en
31232,History of Morgan's Cavalry,en
31233,"Rittmeister Brand; Bertram Vogelweid Zwei Erzählungen",de
31234,A History of the English Church in New Zealand,en
31235,Natural History of the Brush Mouse (Peromyscus boylii) in Kansas With Description of a New Subspecies,en
31236,Martyr,en
31237,The Gladiolus: A Practical Treatise on the Culture of the Gladiolus,en
31238,"Noah Webster American Men of Letters",en
31239,Bij ons in Noord-Holland,nl
3124,The People for Whom Shakespeare Wrote,en
31240,"Natural History of the Salamander, Aneides hardii",en
31241,Aliens,en
31243,Twentieth Century Inventions: A Forecast,en
31244,A Dear Little Girl,en
31245,Acadian Reminiscences : The True Story of Evangeline,en
31246,A Short Account of the History of Mathematics,en
31247,"Camilla: A Tale of a Violin Being the Artist Life of Camilla Urso",en
31248,A Little Garrison: A Realistic Novel of German Army Life of To-day,en
